:START_ID,:END_ID,:TYPE
33368,49402,LOCATED_IN
33369,49352,LOCATED_IN
33370,49403,LOCATED_IN
33371,49352,LOCATED_IN
33372,49365,LOCATED_IN
33373,49380,LOCATED_IN
33374,49366,LOCATED_IN
33375,49399,LOCATED_IN
33376,49363,LOCATED_IN
33377,49352,LOCATED_IN
33378,49352,LOCATED_IN
33379,49352,LOCATED_IN
33380,49365,LOCATED_IN
33381,49352,LOCATED_IN
33382,49334,LOCATED_IN
33383,49352,LOCATED_IN
33384,49352,LOCATED_IN
33385,49360,LOCATED_IN
33386,49404,LOCATED_IN
33387,49367,LOCATED_IN
33388,49405,LOCATED_IN
33389,49390,LOCATED_IN
33390,49352,LOCATED_IN
33391,49363,LOCATED_IN
33392,49406,LOCATED_IN
33393,49406,LOCATED_IN
33394,49361,LOCATED_IN
33395,49352,LOCATED_IN
33396,49352,LOCATED_IN
33397,49407,LOCATED_IN
33398,49365,LOCATED_IN
33399,49403,LOCATED_IN
33400,49352,LOCATED_IN
33401,49378,LOCATED_IN
33402,49352,LOCATED_IN
33403,49352,LOCATED_IN
33404,49367,LOCATED_IN
33405,49352,LOCATED_IN
33406,49365,LOCATED_IN
33407,49352,LOCATED_IN
33408,49352,LOCATED_IN
33409,49352,LOCATED_IN
33410,49367,LOCATED_IN
33411,49365,LOCATED_IN
33412,49352,LOCATED_IN
33413,49352,LOCATED_IN
33414,49408,LOCATED_IN
33415,49360,LOCATED_IN
33416,49409,LOCATED_IN
33417,49390,LOCATED_IN
33418,49352,LOCATED_IN
33419,49365,LOCATED_IN
33420,49359,LOCATED_IN
33421,49410,LOCATED_IN
33422,49352,LOCATED_IN
33423,49411,LOCATED_IN
33424,49352,LOCATED_IN
33425,49352,LOCATED_IN
33426,49406,LOCATED_IN
33427,49352,LOCATED_IN
33428,49352,LOCATED_IN
33429,49411,LOCATED_IN
33430,49412,LOCATED_IN
33431,49365,LOCATED_IN
33432,49352,LOCATED_IN
33433,49413,LOCATED_IN
33434,49352,LOCATED_IN
33435,49360,LOCATED_IN
33436,49383,LOCATED_IN
33437,49352,LOCATED_IN
33438,49373,LOCATED_IN
33439,49352,LOCATED_IN
33440,49397,LOCATED_IN
33441,49414,LOCATED_IN
33442,49415,LOCATED_IN
33443,49352,LOCATED_IN
33444,49385,LOCATED_IN
33445,49370,LOCATED_IN
33446,49352,LOCATED_IN
33447,49396,LOCATED_IN
33448,49416,LOCATED_IN
33449,49417,LOCATED_IN
33450,49352,LOCATED_IN
33451,49418,LOCATED_IN
33452,49408,LOCATED_IN
33453,49419,LOCATED_IN
33454,49361,LOCATED_IN
33455,49375,LOCATED_IN
33456,49352,LOCATED_IN
33457,49352,LOCATED_IN
33458,49406,LOCATED_IN
33459,49352,LOCATED_IN
33460,49420,LOCATED_IN
33461,49416,LOCATED_IN
33462,49370,LOCATED_IN
33463,49362,LOCATED_IN
33464,49352,LOCATED_IN
33465,49421,LOCATED_IN
33466,49411,LOCATED_IN
33467,49382,LOCATED_IN
33468,49352,LOCATED_IN
33469,49422,LOCATED_IN
33470,49365,LOCATED_IN
33471,49352,LOCATED_IN
33472,49352,LOCATED_IN
33473,49365,LOCATED_IN
33474,49423,LOCATED_IN
33475,49360,LOCATED_IN
33476,49374,LOCATED_IN
33477,49397,LOCATED_IN
33478,49352,LOCATED_IN
33479,49424,LOCATED_IN
33480,49385,LOCATED_IN
33481,49365,LOCATED_IN
33482,49363,LOCATED_IN
33483,49425,LOCATED_IN
33484,49382,LOCATED_IN
33485,49426,LOCATED_IN
33486,49365,LOCATED_IN
33487,49352,LOCATED_IN
33488,49386,LOCATED_IN
33489,49352,LOCATED_IN
33490,49365,LOCATED_IN
33491,49352,LOCATED_IN
33492,49379,LOCATED_IN
33493,49427,LOCATED_IN
33494,49428,LOCATED_IN
33495,49385,LOCATED_IN
33496,49393,LOCATED_IN
33497,49415,LOCATED_IN
33498,49429,LOCATED_IN
33499,49360,LOCATED_IN
33500,49352,LOCATED_IN
33501,49352,LOCATED_IN
33502,49352,LOCATED_IN
33503,49360,LOCATED_IN
33504,49307,LOCATED_IN
33505,49376,LOCATED_IN
33506,49352,LOCATED_IN
33507,49420,LOCATED_IN
33508,49397,LOCATED_IN
33509,49360,LOCATED_IN
33510,49360,LOCATED_IN
33511,49365,LOCATED_IN
33512,49416,LOCATED_IN
33513,49397,LOCATED_IN
33514,49365,LOCATED_IN
33515,49411,LOCATED_IN
33516,49391,LOCATED_IN
33517,49430,LOCATED_IN
33518,49360,LOCATED_IN
33519,49365,LOCATED_IN
33520,49362,LOCATED_IN
33521,49431,LOCATED_IN
33522,49352,LOCATED_IN
33523,49352,LOCATED_IN
33524,49360,LOCATED_IN
33525,49361,LOCATED_IN
33526,49385,LOCATED_IN
33527,49359,LOCATED_IN
33528,49429,LOCATED_IN
33529,49411,LOCATED_IN
33530,49352,LOCATED_IN
33531,49352,LOCATED_IN
33532,49409,LOCATED_IN
33533,49432,LOCATED_IN
33534,49426,LOCATED_IN
33535,49361,LOCATED_IN
33536,49397,LOCATED_IN
33537,49352,LOCATED_IN
33538,49359,LOCATED_IN
33539,49433,LOCATED_IN
33540,49434,LOCATED_IN
33541,49435,LOCATED_IN
33542,49365,LOCATED_IN
33543,49352,LOCATED_IN
33544,49436,LOCATED_IN
33545,49409,LOCATED_IN
33546,49352,LOCATED_IN
33547,49361,LOCATED_IN
33548,49376,LOCATED_IN
33549,49352,LOCATED_IN
33550,49437,LOCATED_IN
33551,49383,LOCATED_IN
33552,49352,LOCATED_IN
33553,49428,LOCATED_IN
33554,49352,LOCATED_IN
33555,49352,LOCATED_IN
33556,49371,LOCATED_IN
33557,49359,LOCATED_IN
33558,49352,LOCATED_IN
33559,49352,LOCATED_IN
33560,49382,LOCATED_IN
33561,49352,LOCATED_IN
33562,49386,LOCATED_IN
33563,49361,LOCATED_IN
33564,49361,LOCATED_IN
33565,49352,LOCATED_IN
33566,49430,LOCATED_IN
33567,49352,LOCATED_IN
33568,49352,LOCATED_IN
33569,49365,LOCATED_IN
33570,49409,LOCATED_IN
33571,49352,LOCATED_IN
33572,49438,LOCATED_IN
33573,49434,LOCATED_IN
33574,49352,LOCATED_IN
33575,49411,LOCATED_IN
33576,49352,LOCATED_IN
33577,49362,LOCATED_IN
33578,49439,LOCATED_IN
33579,49352,LOCATED_IN
33580,49413,LOCATED_IN
33581,49352,LOCATED_IN
33582,49397,LOCATED_IN
33583,49386,LOCATED_IN
33584,49352,LOCATED_IN
33585,49368,LOCATED_IN
33586,49371,LOCATED_IN
33587,49363,LOCATED_IN
33588,49360,LOCATED_IN
33589,49352,LOCATED_IN
33590,49352,LOCATED_IN
33591,49440,LOCATED_IN
33592,49363,LOCATED_IN
33593,49413,LOCATED_IN
33594,49362,LOCATED_IN
33595,49441,LOCATED_IN
33596,49442,LOCATED_IN
33597,49352,LOCATED_IN
33598,49396,LOCATED_IN
33599,49416,LOCATED_IN
33600,49443,LOCATED_IN
33601,49352,LOCATED_IN
33602,49372,LOCATED_IN
33603,49352,LOCATED_IN
33604,49397,LOCATED_IN
33605,49379,LOCATED_IN
33606,49399,LOCATED_IN
33607,49412,LOCATED_IN
33608,49365,LOCATED_IN
33609,49376,LOCATED_IN
33610,49411,LOCATED_IN
33611,49397,LOCATED_IN
33612,49411,LOCATED_IN
33613,49367,LOCATED_IN
33614,49352,LOCATED_IN
33615,49374,LOCATED_IN
33616,49409,LOCATED_IN
33617,49390,LOCATED_IN
33618,49352,LOCATED_IN
33619,49365,LOCATED_IN
33620,49386,LOCATED_IN
33621,49365,LOCATED_IN
33622,49367,LOCATED_IN
33623,49352,LOCATED_IN
33624,49385,LOCATED_IN
33625,49416,LOCATED_IN
33626,49444,LOCATED_IN
33627,49411,LOCATED_IN
33628,49409,LOCATED_IN
33629,49363,LOCATED_IN
33630,49432,LOCATED_IN
33631,49360,LOCATED_IN
33632,49362,LOCATED_IN
33633,49360,LOCATED_IN
33634,49434,LOCATED_IN
33635,49365,LOCATED_IN
33636,49365,LOCATED_IN
33637,49359,LOCATED_IN
33638,49445,LOCATED_IN
33639,49412,LOCATED_IN
33640,49416,LOCATED_IN
33641,49352,LOCATED_IN
33642,49382,LOCATED_IN
33643,49410,LOCATED_IN
33644,49360,LOCATED_IN
33645,49352,LOCATED_IN
33646,49446,LOCATED_IN
33647,49365,LOCATED_IN
33648,49364,LOCATED_IN
33649,49360,LOCATED_IN
33650,49352,LOCATED_IN
33651,49375,LOCATED_IN
33652,49361,LOCATED_IN
33653,49385,LOCATED_IN
33654,49428,LOCATED_IN
33655,49440,LOCATED_IN
33656,49365,LOCATED_IN
33657,49352,LOCATED_IN
33658,49426,LOCATED_IN
33659,49352,LOCATED_IN
33660,49361,LOCATED_IN
33661,49360,LOCATED_IN
33662,49352,LOCATED_IN
33663,49370,LOCATED_IN
33664,49447,LOCATED_IN
33665,49448,LOCATED_IN
33666,49386,LOCATED_IN
33667,49449,LOCATED_IN
33668,49420,LOCATED_IN
33669,49450,LOCATED_IN
33670,49307,LOCATED_IN
33671,49385,LOCATED_IN
33672,49434,LOCATED_IN
33673,49367,LOCATED_IN
33674,49434,LOCATED_IN
33675,49352,LOCATED_IN
33676,49451,LOCATED_IN
33677,49352,LOCATED_IN
33678,49365,LOCATED_IN
33679,49359,LOCATED_IN
33680,49452,LOCATED_IN
33681,49453,LOCATED_IN
33682,49352,LOCATED_IN
33683,49360,LOCATED_IN
33684,49352,LOCATED_IN
33685,49424,LOCATED_IN
33686,49401,LOCATED_IN
33687,49435,LOCATED_IN
33688,49365,LOCATED_IN
33689,49352,LOCATED_IN
33690,49454,LOCATED_IN
33691,49352,LOCATED_IN
33692,49370,LOCATED_IN
33693,49352,LOCATED_IN
33694,49379,LOCATED_IN
33695,49360,LOCATED_IN
33696,49352,LOCATED_IN
33697,49416,LOCATED_IN
33698,49375,LOCATED_IN
33699,49352,LOCATED_IN
33700,49359,LOCATED_IN
33701,49379,LOCATED_IN
33702,49360,LOCATED_IN
33703,49352,LOCATED_IN
33704,49352,LOCATED_IN
33705,49390,LOCATED_IN
33706,49352,LOCATED_IN
33707,49352,LOCATED_IN
33708,49455,LOCATED_IN
33709,49352,LOCATED_IN
33710,49456,LOCATED_IN
