:START_ID,:END_ID,:TYPE
33692,54966,BELONGS_TO
33693,55306,BELONGS_TO
33694,54786,BELONGS_TO
33695,54678,BELONGS_TO
33696,54450,BELONGS_TO
33697,54966,BELONGS_TO
33698,54622,BELONGS_TO
33699,54484,BELONGS_TO
33700,54615,BELONGS_TO
33701,55088,BELONGS_TO
33702,54677,BELONGS_TO
33703,55323,BELONGS_TO
33704,55433,BELONGS_TO
33705,55323,BELONGS_TO
33706,54942,BELONGS_TO
33707,55411,BELONGS_TO
33708,54934,BELONGS_TO
33709,55009,BELONGS_TO
33710,54656,BELONGS_TO
33711,55029,BELONGS_TO
33712,55323,BELONGS_TO
33713,55323,BELONGS_TO
33714,54973,BELONGS_TO
33715,55435,BELONGS_TO
33716,54677,BELONGS_TO
33717,55323,BELONGS_TO
33718,54626,BELONGS_TO
33719,55286,BELONGS_TO
33720,55323,BELONGS_TO
33721,54479,BELONGS_TO
33722,55029,BELONGS_TO
33723,54620,BELONGS_TO
33724,54942,BELONGS_TO
33725,54445,BELONGS_TO
33726,55323,BELONGS_TO
33727,55286,BELONGS_TO
33728,55323,BELONGS_TO
33729,54626,BELONGS_TO
33730,55323,BELONGS_TO
33731,54450,BELONGS_TO
33732,55360,BELONGS_TO
33733,54622,BELONGS_TO
33734,55323,BELONGS_TO
33735,55323,BELONGS_TO
33736,54677,BELONGS_TO
33737,54534,BELONGS_TO
33738,54835,BELONGS_TO
33739,55088,BELONGS_TO
33740,54938,BELONGS_TO
33741,55290,BELONGS_TO
33742,54624,BELONGS_TO
33743,55323,BELONGS_TO
33744,55323,BELONGS_TO
33745,55009,BELONGS_TO
33746,54484,BELONGS_TO
33747,55323,BELONGS_TO
33748,54615,BELONGS_TO
33749,54927,BELONGS_TO
33750,55433,BELONGS_TO
33751,55323,BELONGS_TO
33752,55323,BELONGS_TO
33753,54484,BELONGS_TO
33754,55323,BELONGS_TO
33755,54620,BELONGS_TO
33756,54724,BELONGS_TO
33757,54677,BELONGS_TO
33758,55323,BELONGS_TO
33759,54625,BELONGS_TO
33760,54938,BELONGS_TO
33761,55323,BELONGS_TO
33762,54675,BELONGS_TO
33763,54624,BELONGS_TO
33764,55287,BELONGS_TO
33765,54966,BELONGS_TO
33766,54617,BELONGS_TO
33767,55434,BELONGS_TO
33768,55323,BELONGS_TO
33769,54622,BELONGS_TO
33770,54477,BELONGS_TO
33771,54675,BELONGS_TO
33772,55293,BELONGS_TO
33773,55324,BELONGS_TO
33774,55018,BELONGS_TO
33775,55323,BELONGS_TO
33776,55323,BELONGS_TO
33777,54840,BELONGS_TO
33778,54458,BELONGS_TO
33779,54966,BELONGS_TO
33780,54534,BELONGS_TO
33781,54942,BELONGS_TO
33782,55323,BELONGS_TO
33783,54873,BELONGS_TO
33784,54603,BELONGS_TO
33785,55323,BELONGS_TO
33786,55009,BELONGS_TO
33787,55323,BELONGS_TO
33788,55013,BELONGS_TO
33789,54678,BELONGS_TO
33790,54647,BELONGS_TO
33791,55323,BELONGS_TO
33792,55323,BELONGS_TO
33793,55323,BELONGS_TO
33794,54550,BELONGS_TO
33795,55323,BELONGS_TO
33796,54624,BELONGS_TO
33797,55009,BELONGS_TO
33798,55088,BELONGS_TO
33799,55029,BELONGS_TO
33800,54944,BELONGS_TO
33801,54677,BELONGS_TO
33802,54624,BELONGS_TO
33803,54551,BELONGS_TO
33804,54442,BELONGS_TO
33805,55323,BELONGS_TO
33806,54626,BELONGS_TO
33807,55379,BELONGS_TO
33808,54626,BELONGS_TO
33809,54812,BELONGS_TO
33810,54812,BELONGS_TO
33811,54933,BELONGS_TO
33812,55323,BELONGS_TO
33813,54792,BELONGS_TO
33814,55287,BELONGS_TO
33815,54484,BELONGS_TO
33816,54625,BELONGS_TO
33817,55282,BELONGS_TO
33818,55323,BELONGS_TO
33819,54625,BELONGS_TO
33820,55422,BELONGS_TO
33821,54484,BELONGS_TO
33822,55269,BELONGS_TO
33823,54947,BELONGS_TO
33824,55088,BELONGS_TO
33825,54678,BELONGS_TO
33826,55009,BELONGS_TO
33827,55360,BELONGS_TO
33828,54942,BELONGS_TO
33829,54442,BELONGS_TO
33830,54966,BELONGS_TO
33831,55422,BELONGS_TO
33832,55243,BELONGS_TO
33833,55323,BELONGS_TO
33834,55323,BELONGS_TO
33835,55323,BELONGS_TO
33836,54677,BELONGS_TO
33837,54677,BELONGS_TO
33838,54792,BELONGS_TO
33839,55323,BELONGS_TO
33840,54484,BELONGS_TO
33841,55323,BELONGS_TO
33842,54938,BELONGS_TO
33843,55323,BELONGS_TO
33844,54617,BELONGS_TO
33845,54620,BELONGS_TO
33846,54484,BELONGS_TO
33847,55323,BELONGS_TO
33848,54674,BELONGS_TO
33849,55293,BELONGS_TO
33850,55167,BELONGS_TO
33851,54622,BELONGS_TO
33852,55030,BELONGS_TO
33853,55062,BELONGS_TO
33854,55360,BELONGS_TO
33855,54578,BELONGS_TO
33856,55435,BELONGS_TO
33857,54625,BELONGS_TO
33858,54551,BELONGS_TO
33859,54622,BELONGS_TO
33860,54484,BELONGS_TO
33861,55030,BELONGS_TO
33862,55323,BELONGS_TO
33863,54677,BELONGS_TO
33864,54434,BELONGS_TO
33865,55033,BELONGS_TO
33866,54626,BELONGS_TO
33867,54484,BELONGS_TO
33868,55403,BELONGS_TO
33869,55287,BELONGS_TO
33870,54792,BELONGS_TO
33871,54647,BELONGS_TO
33872,55289,BELONGS_TO
