listing_skill_id,listing_skill_name,course_skill_names,course_skill_ids,all_skills_matched,all_skills_matched_str
466,the talent network,[],[],['the talent network'],the talent network
467,vanderhouwen  associates vha,[],[],['vanderhouwen  associates vha'],vanderhouwen  associates vha
468,a business systems analyst iii,[],[],['a business systems analyst iii'],a business systems analyst iii
469,business systems,"['business systems', 'business systems analysis']","[1392, 14187]","['business systems', 'business systems analysis']",business systems;business systems analysis
470,leadership,['leadership'],[103],['leadership'],leadership
471,automated test engineer,[],[],['automated test engineer'],automated test engineer
472,ctools,[],[],['ctools'],ctools
473,omega,[],[],['omega'],omega
474,"views, rules",[],[],"['views, rules']","views, rules"
475,drupal,[],[],['drupal'],drupal
476,git,['git'],[1687],['git'],git
477,ux,['ux'],[1544],['ux'],ux
478,db,['db'],[12549],['db'],db
479,drupal back end / module,[],[],['drupal back end / module'],drupal back end / module
480,ptg,[],[],['ptg'],ptg
481,php,['php'],[552],['php'],php
482,w2,[],[],['w2'],w2
483,drupal.org,[],[],['drupal.org'],drupal.org
484,chef,[],[],['chef'],chef
485,content delivery networks,[],[],['content delivery networks'],content delivery networks
486,linux system admin,[],[],['linux system admin'],linux system admin
487,network engineering,[],[],['network engineering'],network engineering
488,ip video delivery,[],[],['ip video delivery'],ip video delivery
489,nuage,[],[],['nuage'],nuage
490,bgp,['bgp'],[8608],['bgp'],bgp
491,engineer solid cisco,[],[],['engineer solid cisco'],engineer solid cisco
492,virtualized networking,[],[],['virtualized networking'],virtualized networking
493,virtualization networking,[],[],['virtualization networking'],virtualization networking
494,solid,[],[],['solid'],solid
495,isis,[],[],['isis'],isis
496,data center,['data centers'],[3438],"['data centers', 'data center']",data centers;data center
497,spine,[],[],['spine'],spine
498,cisco nexus,[],[],['cisco nexus'],cisco nexus
499,advanced engineering ae,['advanced engineering systems'],[5464],"['advanced engineering systems', 'advanced engineering ae']",advanced engineering systems;advanced engineering ae
500,virtualized networking architect,[],[],['virtualized networking architect'],virtualized networking architect
501,data center engineer,['data engineer'],[7880],"['data engineer', 'data center engineer']",data engineer;data center engineer
502,associates,[],[],['associates'],associates
503,nsx,['nsx'],[16528],['nsx'],nsx
504,attributes for data center,[],[],['attributes for data center'],attributes for data center
505,ucs,[],[],['ucs'],ucs
506,leaf,[],[],['leaf'],leaf
507,nfv,['nfv'],[16732],['nfv'],nfv
508,cisa,[],[],['cisa'],cisa
509,cissp,[],[],['cissp'],cissp
510,cism,[],[],['cism'],cism
511,demand planning,['demand planning'],[9373],['demand planning'],demand planning
512,applications development,"['application development', 'web application development']","[5272, 1589]","['applications development', 'web application development', 'application development']",applications development;web application development;application development
513,supply chain,['supply chain'],[558],['supply chain'],supply chain
514,buying,[],[],['buying'],buying
515,design,['design'],[9748],['design'],design
516,db2,[],[],['db2'],db2
517,unix aix,[],[],['unix aix'],unix aix
518,weblogic,['weblogic'],[15707],['weblogic'],weblogic
519,and mainframe,[],[],['and mainframe'],and mainframe
520,risk management,"['risk management', 'task management']","[1743, 6031]","['risk management', 'task management']",risk management;task management
521,release,[],[],['release'],release
522,fahrenheit it,[],[],['fahrenheit it'],fahrenheit it
523,dba,[],[],['dba'],dba
524,github,['github'],[1693],['github'],github
525,devise,[],[],['devise'],devise
526,optimization,[],[],['optimization'],optimization
527,computer science,"['computer science', 'consensus computer science', 'concurrency computer science', 'macro computer science']","[6154, 10207, 12530, 1660]","['concurrency computer science', 'computer science', 'macro computer science', 'consensus computer science']",concurrency computer science;computer science;macro computer science;consensus computer science
528,database administrator,['database administrators'],[7953],"['database administrators', 'database administrator']",database administrators;database administrator
529,bachelor,"['bachelor', 'bachelors']","[2702, 6153]","['bachelors', 'bachelor']",bachelors;bachelor
530,andmanager,[],[],['andmanager'],andmanager
531,access,[],[],['access'],access
532,program manager,"['program product manager', 'program management']","[2142, 10571]","['program management', 'program product manager', 'program manager']",program management;program product manager;program manager
533,telecom,[],[],['telecom'],telecom
534,company description,[],[],['company description'],company description
535,interface control documents,[],[],['interface control documents'],interface control documents
536,assembly test,[],[],['assembly test'],assembly test
537,responsibilitiesprovide,[],[],['responsibilitiesprovide'],responsibilitiesprovide
538,u.s. citizenship,[],[],['u.s. citizenship'],u.s. citizenship
539,major responsibilities,[],[],['major responsibilities'],major responsibilities
540,tad pgs,[],[],['tad pgs'],tad pgs
541,inc.,[],[],['inc.'],inc.
542,tmipj,[],[],['tmipj'],tmipj
543,mhs genesis,[],[],['mhs genesis'],mhs genesis
544,mhs,[],[],['mhs'],mhs
545,alta,[],[],['alta'],alta
546,rhapsody,[],[],['rhapsody'],rhapsody
547,inc,[],[],['inc'],inc
548,qualificationsbachelors,[],[],['qualificationsbachelors'],qualificationsbachelors
549,develop assembly,[],[],['develop assembly'],develop assembly
550,"tad pgs, inc",[],[],"['tad pgs, inc']","tad pgs, inc"
551,dod,[],[],['dod'],dod
552,external interface team,[],[],['external interface team'],external interface team
553,perform unit testing,[],[],['perform unit testing'],perform unit testing
554,u.s. government,['the u.s. government'],[1446],"['u.s. government', 'the u.s. government']",u.s. government;the u.s. government
555,a dhmsm operational medicine interface developer,[],[],['a dhmsm operational medicine interface developer'],a dhmsm operational medicine interface developer
556,develop assembly test,[],[],['develop assembly test'],develop assembly test
557,iis,[],[],['iis'],iis
558,exchange,[],[],['exchange'],exchange
559,architecture,['architecture'],[748],['architecture'],architecture
560,vnf manager,[],[],['vnf manager'],vnf manager
561,ci cd,[],[],['ci cd'],ci cd
562,xml,['xml'],[10989],['xml'],xml
563,solr,[],[],['solr'],solr
564,middleware,['middleware'],[15178],['middleware'],middleware
565,web developer,[],[],['web developer'],web developer
566,ibm,['ibm'],[440],['ibm'],ibm
567,ssl,[],[],['ssl'],ssl
568,nosql,['nosql'],[3415],['nosql'],nosql
569,point of sale system help desk,[],[],['point of sale system help desk'],point of sale system help desk
570,helpdesk,[],[],['helpdesk'],helpdesk
571,retalix,[],[],['retalix'],retalix
572,extensive pos systems,[],[],['extensive pos systems'],extensive pos systems
573,"pos, point of sale",[],[],"['pos, point of sale']","pos, point of sale"
574,call center manager,[],[],['call center manager'],call center manager
575,windows 7/10 excellent,[],[],['windows 7/10 excellent'],windows 7/10 excellent
576,revel,[],[],['revel'],revel
577,p. murphy & associates,[],[],['p. murphy & associates'],p. murphy & associates
578,technical support,['technical support'],[3523],['technical support'],technical support
579,pma,[],[],['pma'],pma
580,technical support manager,[],[],['technical support manager'],technical support manager
581,point of sale,[],[],['point of sale'],point of sale
582,toast,[],[],['toast'],toast
583,service desk manager,[],[],['service desk manager'],service desk manager
584,a help desk manager,[],[],['a help desk manager'],a help desk manager
585,point of sale systems,[],[],['point of sale systems'],point of sale systems
586,ncr,[],[],['ncr'],ncr
587,point of sale system help desk manager,[],[],['point of sale system help desk manager'],point of sale system help desk manager
588,iso 90012008,[],[],['iso 90012008'],iso 90012008
589,skills required java unix xml,[],[],['skills required java unix xml'],skills required java unix xml
590,"technologies, inc.",[],[],"['technologies, inc.']","technologies, inc."
591,spring soap mq,[],[],['spring soap mq'],spring soap mq
592,trigyn,[],[],['trigyn'],trigyn
593,iso 270012013,[],[],['iso 270012013'],iso 270012013
594,trigyns,[],[],['trigyns'],trigyns
595,sybase,[],[],['sybase'],sybase
596,cmmi,[],[],['cmmi'],cmmi
597,"trigyn technologies, inc.",[],[],"['trigyn technologies, inc.']","trigyn technologies, inc."
598,skills  experience bachelors,[],[],['skills  experience bachelors'],skills  experience bachelors
599,mis a related it field,[],[],['mis a related it field'],mis a related it field
600,minim,[],[],['minim'],minim
601,basic qualifications 1+ year,[],[],['basic qualifications 1+ year'],basic qualifications 1+ year
602,responsibilitiesgood,[],[],['responsibilitiesgood'],responsibilitiesgood
603,qualificationshigh,[],[],['qualificationshigh'],qualificationshigh
604,screen components,[],[],['screen components'],screen components
605,screen,[],[],['screen'],screen
606,clean,[],[],['clean'],clean
607,required5s principles,[],[],['required5s principles'],required5s principles
608,processor screen  3rd shift,[],[],['processor screen  3rd shift'],processor screen  3rd shift
609,programmer,"['programmer', 'programme']","[11831, 12728]","['programmer', 'programme']",programmer;programme
610,aml,[],[],['aml'],aml
611,apache,['apache'],[3065],['apache'],apache
612,sdlc,['sdlc'],[1385],['sdlc'],sdlc
613,ojt,[],[],['ojt'],ojt
614,initial test itest,[],[],['initial test itest'],initial test itest
615,qualificationshigh school diploma,[],[],['qualificationshigh school diploma'],qualificationshigh school diploma
616,job overview main,[],[],['job overview main'],job overview main
617,lockouttagout,[],[],['lockouttagout'],lockouttagout
618,a confidential security clearance company,[],[],['a confidential security clearance company'],a confidential security clearance company
619,englishclient,[],[],['englishclient'],englishclient
620,the exhaust processor job family,[],[],['the exhaust processor job family'],the exhaust processor job family
621,pgs,[],[],['pgs'],pgs
622,qts,[],[],['qts'],qts
623,the exhaust processor,[],[],['the exhaust processor'],the exhaust processor
624,exhaust processor exhaust 3rd shift,[],[],['exhaust processor exhaust 3rd shift'],exhaust processor exhaust 3rd shift
625,digital multimeters dmm,['digital multimeters'],[4110],"['digital multimeters dmm', 'digital multimeters']",digital multimeters dmm;digital multimeters
626,confidential security clearance company description go beyond,[],[],['confidential security clearance company description go beyond'],confidential security clearance company description go beyond
627,rolebuild,[],[],['rolebuild'],rolebuild
628,infosec assessment,[],[],['infosec assessment'],infosec assessment
629,red team,[],[],['red team'],red team
630,security engineering,[],[],['security engineering'],security engineering
631,unity,['unity'],[587],['unity'],unity
632,information technology engineering technical,[],[],['information technology engineering technical'],information technology engineering technical
633,avamar,[],[],['avamar'],avamar
634,storage area networks,['storage area networks'],[16733],['storage area networks'],storage area networks
635,including solutions from emc vnx,[],[],['including solutions from emc vnx'],including solutions from emc vnx
636,nutanix,[],[],['nutanix'],nutanix
637,vmax,[],[],['vmax'],vmax
638,concepts,[],[],['concepts'],concepts
639,data domain,[],[],['data domain'],data domain
640,firmware,[],[],['firmware'],firmware
641,expert,[],[],['expert'],expert
