course_id,course_skill_id
2174,492
2269,492
2341,492
2348,492
2360,492
2398,492
2604,492
2860,492
2983,492
3035,492
3044,492
3052,492
3058,492
3150,492
3195,492
3261,492
3269,492
3377,492
3463,492
41,493
110,493
134,493
144,493
268,493
465,493
722,493
723,493
739,493
759,493
765,493
807,493
1013,493
1326,493
1455,493
1605,493
1639,493
1698,493
1720,493
1744,493
1749,493
1904,493
1964,493
1979,493
2044,493
2064,493
2092,493
2206,493
2292,493
2298,493
2528,493
2541,493
2683,493
2900,493
2983,493
3036,493
3043,493
3297,493
3310,493
3320,493
3493,493
41,494
48,494
589,494
722,494
727,494
867,494
943,494
981,494
1143,494
1223,494
1279,494
1281,494
1334,494
1370,494
1708,494
1852,494
1864,494
1872,494
1937,494
2057,494
2360,494
2367,494
2653,494
2745,494
41,495
592,495
807,495
1101,495
1437,495
1605,495
3150,495
3343,495
42,496
42,497
592,497
812,497
1307,497
1447,497
1801,497
1810,497
1833,497
2484,497
2528,497
3284,497
42,498
54,498
42,499
110,499
345,499
421,499
864,499
866,499
997,499
1089,499
1285,499
1967,499
2018,499
2035,499
2169,499
2295,499
2306,499
2335,499
2473,499
2609,499
2756,499
2901,499
3095,499
3131,499
3274,499
3492,499
3518,499
42,500
54,500
55,500
143,500
1054,500
2319,500
42,501
134,501
1221,501
1302,501
1522,501
1573,501
2399,501
3031,501
3329,501
42,502
54,502
55,502
1112,502
1971,502
2148,502
2158,502
2865,502
3240,502
42,503
42,504
55,504
1971,504
2865,504
42,505
42,506
49,506
2559,506
2972,506
42,507
42,508
55,508
59,508
102,508
128,508
131,508
143,508
159,508
165,508
242,508
398,508
467,508
488,508
499,508
549,508
691,508
696,508
698,508
745,508
907,508
929,508
933,508
1020,508
1062,508
1146,508
1215,508
1219,508
1254,508
1283,508
1308,508
1327,508
1360,508
1372,508
1426,508
1577,508
1724,508
1784,508
1830,508
1912,508
1928,508
1944,508
1992,508
2022,508
2032,508
2096,508
2098,508
2161,508
2181,508
2205,508
2230,508
2248,508
2262,508
2300,508
2308,508
2315,508
2319,508
2374,508
2568,508
2627,508
2756,508
2757,508
2864,508
2865,508
2888,508
2941,508
2956,508
2957,508
2959,508
3029,508
3074,508
3180,508
3194,508
3327,508
3388,508
3438,508
42,509
546,509
1054,509
42,510
43,511
162,511
1696,511
2929,511
43,512
2495,512
2916,512
43,513
43,514
543,514
1049,514
2974,514
3328,514
43,515
2495,515
2916,515
43,516
184,516
761,516
1095,516
1382,516
3495,516
43,517
70,517
199,517
712,517
1368,517
1476,517
1696,517
43,518
43,519
611,519
1049,519
43,520
1696,520
2896,520
3387,520
43,521
491,521
43,522
162,522
432,522
611,522
1049,522
1476,522
1525,522
1696,522
2453,522
2594,522
45,523
206,523
489,523
589,523
901,523
945,523
1252,523
1254,523
1362,523
1717,523
2032,523
2096,523
2219,523
2361,523
2809,523
3053,523
3438,523
45,524
197,524
489,524
589,524
1201,524
1362,524
1370,524
2361,524
2772,524
2933,524
45,525
197,525
489,525
589,525
1201,525
1362,525
1370,525
2361,525
2772,525
2933,525
45,526
974,526
1010,526
3291,526
3312,526
3429,526
45,527
956,527
1190,527
1335,527
1498,527
1720,527
2068,527
2311,527
2600,527
2900,527
3297,527
45,528
45,529
45,530
338,530
489,530
3429,530
45,531
1002,531
1990,531
2600,531
2605,531
2647,531
3437,531
45,532
2361,532
45,533
144,533
338,533
374,533
538,533
1202,533
1833,533
2524,533
2568,533
2605,533
2743,533
3431,533
45,534
197,534
489,534
589,534
1201,534
1362,534
1370,534
2361,534
2772,534
2933,534
46,535
138,535
406,535
709,535
812,535
1094,535
1401,535
1898,535
2430,535
3028,535
3156,535
46,536
112,536
138,536
200,536
290,536
709,536
756,536
758,536
790,536
1094,536
1155,536
1180,536
1203,536
1258,536
1305,536
1361,536
1401,536
1502,536
1515,536
2430,536
2542,536
2765,536
2828,536
3127,536
3212,536
46,537
1258,537
2430,537
3127,537
3212,537
3231,537
46,538
294,538
321,538
682,538
870,538
898,538
1109,538
1132,538
1153,538
1389,538
1404,538
1441,538
1559,538
1620,538
2281,538
2458,538
3358,538
3391,538
46,539
91,539
294,539
321,539
486,539
511,539
588,539
898,539
963,539
1258,539
1404,539
1420,539
1441,539
1462,539
1507,539
1559,539
1620,539
1669,539
1867,539
1928,539
2091,539
2140,539
2281,539
2312,539
2344,539
2589,539
2664,539
2680,539
2692,539
2857,539
3007,539
3025,539
3369,539
3385,539
3391,539
3447,539
46,540
2430,540
46,541
112,541
486,541
588,541
1669,541
1922,541
2430,541
2700,541
46,542
3447,542
46,543
682,543
1183,543
1419,543
1458,543
1462,543
1503,543
1544,543
2198,543
2611,543
3331,543
46,544
200,544
290,544
758,544
1258,544
1502,544
2430,544
2660,544
3212,544
3231,544
46,545
47,546
777,546
47,547
47,548
2328,548
47,549
47,550
62,550
106,550
204,550
318,550
388,550
434,550
472,550
503,550
511,550
558,550
562,550
627,550
649,550
750,550
902,550
911,550
1011,550
1052,550
1060,550
1080,550
1166,550
1227,550
1274,550
1320,550
1340,550
1420,550
1502,550
1596,550
1705,550
1710,550
1745,550
1844,550
1916,550
1920,550
2015,550
2016,550
2027,550
2091,550
2124,550
2140,550
2147,550
2265,550
2285,550
2307,550
2355,550
2391,550
2455,550
2566,550
2618,550
2664,550
2668,550
2680,550
2714,550
2717,550
2725,550
2763,550
3088,550
3098,550
3133,550
3244,550
3251,550
3360,550
3496,550
47,551
106,551
138,551
267,551
434,551
558,551
562,551
709,551
838,551
1030,551
1058,551
1203,551
1297,551
1537,551
1596,551
1898,551
1916,551
1961,551
2223,551
2277,551
2378,551
2387,551
2455,551
2491,551
2531,551
2705,551
2825,551
3133,551
3290,551
47,552
211,552
318,552
325,552
904,552
1012,552
1018,552
1107,552
1433,552
1438,552
1459,552
1861,552
1958,552
2111,552
2151,552
3023,552
3039,552
3047,552
3221,552
47,553
253,553
392,553
709,553
838,553
1297,553
1419,553
1648,553
2378,553
2527,553
2644,553
2688,553
3160,553
47,554
47,555
47,556
48,557
968,557
1545,557
2117,557
48,558
53,558
74,558
189,558
295,558
311,558
322,558
384,558
512,558
616,558
817,558
821,558
855,558
867,558
886,558
991,558
1013,558
1016,558
1085,558
1231,558
1257,558
1405,558
1446,558
1511,558
1545,558
1767,558
1834,558
1870,558
1875,558
1901,558
1914,558
2042,558
2102,558
2165,558
2173,558
2174,558
2199,558
2360,558
2371,558
2449,558
2476,558
2477,558
2522,558
2546,558
2558,558
2582,558
2584,558
2666,558
2767,558
2796,558
2839,558
2876,558
3016,558
3052,558
3165,558
3173,558
3370,558
3372,558
3461,558
3463,558
48,559
441,559
1043,559
1228,559
1653,559
1743,559
1990,559
2272,559
2371,559
2878,559
2995,559
48,560
668,560
670,560
852,560
968,560
1076,560
1142,560
1222,560
1223,560
1284,560
1437,560
1795,560
1852,560
1872,560
1910,560
1915,560
1988,560
2117,560
2341,560
2622,560
2637,560
2966,560
3081,560
3386,560
3480,560
48,561
247,561
583,561
2145,561
2360,561
3349,561
48,562
48,563
1334,563
1864,563
49,564
467,564
557,564
616,564
778,564
792,564
873,564
1172,564
1360,564
1658,564
1703,564
1708,564
1760,564
2282,564
2395,564
2512,564
2656,564
2768,564
2885,564
3189,564
3444,564
3485,564
3506,564
49,565
1588,565
1811,565
1992,565
3055,565
49,566
351,566
367,566
378,566
557,566
665,566
778,566
820,566
845,566
1192,566
1393,566
1553,566
1925,566
2220,566
2348,566
2395,566
2427,566
2447,566
2575,566
2772,566
2815,566
2860,566
49,567
49,568
49,569
60,569
142,569
245,569
291,569
424,569
593,569
631,569
692,569
712,569
827,569
832,569
847,569
927,569
969,569
1046,569
1279,569
1293,569
1422,569
1439,569
1469,569
1682,569
1762,569
1885,569
2091,569
2217,569
2225,569
2313,569
2469,569
2559,569
2586,569
2653,569
2776,569
2819,569
2910,569
2917,569
2981,569
3040,569
3144,569
3170,569
3316,569
3514,569
49,570
1285,570
1487,570
3485,570
49,571
1239,571
2564,571
3231,571
3274,571
3316,571
50,572
73,572
513,572
559,572
690,572
1109,572
1378,572
1506,572
2675,572
2873,572
3013,572
3436,572
50,573
1056,573
3339,573
50,574
155,574
315,574
442,574
627,574
926,574
944,574
1145,574
1229,574
1317,574
1367,574
1417,574
1459,574
1568,574
1570,574
1599,574
1636,574
1711,574
1739,574
1778,574
2111,574
2152,574
2483,574
2516,574
2549,574
2599,574
2708,574
2758,574
2993,574
3050,574
3094,574
3126,574
3191,574
3194,574
3212,574
3313,574
50,575
1056,575
1532,575
2265,575
2875,575
2985,575
3089,575
3098,575
3339,575
50,576
50,577
124,577
1025,577
1056,577
1396,577
1478,577
1701,577
2727,577
2875,577
2979,577
2985,577
3089,577
3205,577
3323,577
3339,577
3366,577
50,578
1056,578
1532,578
2223,578
2265,578
2645,578
2705,578
2875,578
2985,578
3089,578
3098,578
3339,578
50,579
50,580
1056,580
2875,580
3089,580
3339,580
50,581
50,582
112,582
408,582
1009,582
1120,582
1551,582
1710,582
2362,582
2957,582
3271,582
3370,582
3379,582
3467,582
50,583
200,583
252,583
605,583
606,583
653,583
888,583
891,583
894,583
897,583
911,583
965,583
1052,583
1146,583
1396,583
1458,583
1513,583
1572,583
1666,583
1670,583
1701,583
1740,583
1827,583
1900,583
1911,583
1995,583
2025,583
2040,583
2069,583
2086,583
2172,583
2223,583
2281,583
2297,583
2375,583
2590,583
2619,583
2705,583
2824,583
2828,583
2880,583
2918,583
3029,583
3190,583
3194,583
3368,583
3417,583
50,584
1056,584
1203,584
1532,584
2071,584
2265,584
2645,584
2875,584
2985,584
3089,584
3098,584
3339,584
50,585
682,585
1056,585
1389,585
1503,585
1532,585
2265,585
2875,585
2985,585
3089,585
3098,585
3339,585
50,586
1056,586
2875,586
3089,586
3339,586
50,587
69,587
249,587
508,587
544,587
682,587
963,587
1056,587
1115,587
1203,587
1389,587
1440,587
1503,587
1532,587
1829,587
1867,587
1898,587
2071,587
2235,587
2265,587
2645,587
2875,587
2985,587
3089,587
3098,587
3205,587
3339,587
3366,587
3508,587
50,588
91,588
124,588
167,588
249,588
388,588
508,588
511,588
682,588
904,588
1030,588
1056,588
1389,588
1478,588
1503,588
1532,588
1559,588
1609,588
1768,588
1840,588
1995,588
2003,588
2027,588
2235,588
2618,588
2875,588
2891,588
2979,588
2985,588
3022,588
3089,588
3273,588
3365,588
3466,588
3508,588
50,589
55,589
82,589
155,589
169,589
229,589
257,589
286,589
478,589
605,589
616,589
618,589
627,589
633,589
677,589
698,589
716,589
808,589
879,589
899,589
900,589
921,589
927,589
936,589
964,589
1020,589
1061,589
1205,589
1229,589
1252,589
1263,589
1312,589
1317,589
1393,589
1436,589
1495,589
1533,589
1575,589
1599,589
1612,589
1703,589
1747,589
1753,589
1778,589
1813,589
1831,589
2054,589
2088,589
2098,589
2128,589
2148,589
2195,589
2225,589
2249,589
2308,589
2315,589
2422,589
2483,589
2514,589
2525,589
2568,589
2575,589
2672,589
2726,589
2735,589
2742,589
2815,589
2851,589
2865,589
2866,589
2951,589
2993,589
3009,589
3016,589
3034,589
3055,589
3090,589
3158,589
3178,589
3228,589
3278,589
3313,589
3338,589
50,590
1056,590
2875,590
3089,590
3339,590
51,591
118,591
279,591
702,591
798,591
953,591
1062,591
1156,591
1302,591
1314,591
1971,591
3439,591
51,592
248,592
252,592
625,592
1094,592
1464,592
1807,592
2694,592
2866,592
2960,592
3106,592
3306,592
3316,592
51,593
51,594
51,595
51,596
248,596
327,596
331,596
374,596
378,596
397,596
514,596
627,596
1005,596
1101,596
1239,596
1319,596
1333,596
1949,596
1952,596
1971,596
2046,596
2249,596
2285,596
2289,596
2562,596
2881,596
2934,596
3010,596
3040,596
3233,596
3239,596
3334,596
3431,596
51,597
51,598
51,599
2788,599
51,600
1952,600
51,601
52,602
2093,602
2261,602
52,603
52,604
52,605
413,605
520,605
737,605
775,605
1909,605
2149,605
2215,605
2227,605
2261,605
2659,605
2836,605
3155,605
52,606
52,607
775,607
1374,607
1671,607
2149,607
2493,607
2846,607
3167,607
52,608
1187,608
52,609
2836,609
52,610
52,611
140,611
237,611
1181,611
1509,611
2043,611
2203,611
2421,611
2836,611
52,612
52,613
369,613
475,613
649,613
694,613
822,613
964,613
1251,613
1314,613
1534,613
1606,613
1624,613
1645,613
1657,613
1699,613
1825,613
2060,613
2227,613
2384,613
2390,613
2643,613
3141,613
3148,613
3248,613
3456,613
52,614
237,614
475,614
964,614
1087,614
1662,614
1878,614
1909,614
2454,614
2925,614
3049,614
3148,614
3248,614
52,615
52,616
3123,616
53,617
190,617
925,617
968,617
972,617
1002,617
1043,617
1076,617
1437,617
1446,617
1449,617
1872,617
1991,617
2038,617
2117,617
2138,617
2278,617
2341,617
2367,617
2398,617
2428,617
2699,617
3081,617
3220,617
3239,617
3444,617
53,618
282,618
569,618
749,618
986,618
2553,618
53,619
53,620
53,621
53,622
123,622
547,622
1103,622
53,623
53,624
1392,624
2341,624
2966,624
3016,624
3150,624
3386,624
53,625
146,625
296,625
461,625
867,625
883,625
886,625
951,625
966,625
1010,625
1043,625
1220,625
1370,625
1445,625
1497,625
1700,625
1857,625
2053,625
2367,625
2369,625
2553,625
2816,625
2877,625
3030,625
3434,625
53,626
103,626
148,626
231,626
260,626
455,626
632,626
837,626
1004,626
1009,626
1103,626
1497,626
1939,626
2477,626
2621,626
2816,626
2844,626
2933,626
2964,626
2983,626
2984,626
3030,626
3345,626
3348,626
3409,626
3477,626
54,627
608,627
1087,627
1156,627
2881,627
54,628
54,629
113,629
130,629
136,629
142,629
394,629
426,629
528,629
546,629
553,629
579,629
608,629
780,629
899,629
936,629
1036,629
1054,629
1137,629
1156,629
1221,629
1253,629
1283,629
1718,629
1772,629
2134,629
2205,629
2215,629
2324,629
2568,629
2578,629
3029,629
3080,629
3141,629
3245,629
3285,629
54,630
128,630
3029,630
3342,630
54,631
54,632
194,632
481,632
713,632
812,632
936,632
1036,632
1326,632
1619,632
2397,632
2862,632
2866,632
3068,632
55,633
2759,633
55,634
2865,634
55,635
374,635
1390,635
2262,635
2789,635
2956,635
55,636
594,636
2227,636
2421,636
55,637
3189,637
55,638
55,639
59,639
546,639
1718,639
1772,639
1784,639
2161,639
2262,639
2941,639
56,640
121,640
149,640
286,640
310,640
327,640
415,640
447,640
485,640
504,640
518,640
613,640
671,640
698,640
701,640
716,640
749,640
770,640
795,640
798,640
811,640
889,640
1078,640
1092,640
1172,640
1192,640
1201,640
1212,640
1252,640
1284,640
1308,640
1326,640
1336,640
1398,640
1522,640
1604,640
1686,640
1738,640
1906,640
1934,640
1987,640
2010,640
2092,640
2185,640
2194,640
2312,640
2370,640
2398,640
2433,640
2526,640
2555,640
2646,640
2651,640
2652,640
2667,640
2772,640
2910,640
2913,640
3056,640
3257,640
56,641
1718,641
2093,641
56,642
97,642
921,642
3445,642
56,643
485,643
895,643
2095,643
2255,643
56,644
2095,644
56,645
56,646
778,646
889,646
895,646
1252,646
1686,646
2113,646
2205,646
2255,646
2912,646
56,647
183,647
308,647
592,647
895,647
1089,647
1150,647
1176,647
1341,647
1712,647
1744,647
1910,647
2263,647
2452,647
2461,647
2484,647
2493,647
2669,647
2683,647
2974,647
2978,647
3072,647
3177,647
3287,647
3320,647
3410,647
3430,647
57,648
146,648
344,648
363,648
487,648
600,648
698,648
745,648
1151,648
1194,648
1232,648
1253,648
1311,648
1359,648
1886,648
1906,648
2230,648
2288,648
2510,648
2549,648
2555,648
2782,648
3006,648
3103,648
3124,648
3126,648
3137,648
57,649
57,650
125,650
182,650
193,650
235,650
263,650
272,650
437,650
450,650
490,650
603,650
767,650
781,650
786,650
887,650
912,650
962,650
1007,650
1051,650
1160,650
1244,650
1303,650
1391,650
1411,650
1457,650
1587,650
1631,650
1665,650
1754,650
1781,650
1835,650
1897,650
1916,650
1924,650
1999,650
2048,650
2073,650
2079,650
2081,650
2130,650
2155,650
2157,650
2189,650
2213,650
2228,650
2241,650
2250,650
2273,650
2305,650
2340,650
2400,650
2419,650
2443,650
2468,650
2479,650
2515,650
2522,650
2543,650
2557,650
2634,650
2641,650
2782,650
2826,650
2908,650
2923,650
2937,650
2996,650
3060,650
3143,650
3215,650
3363,650
3378,650
3383,650
3426,650
3471,650
3472,650
3474,650
3476,650
57,651
337,651
921,651
928,651
1650,651
2766,651
3080,651
3295,651
57,652
57,653
337,653
57,654
337,654
450,654
612,654
1412,654
2197,654
2343,654
2376,654
3120,654
57,655
337,655
450,655
974,655
1010,655
1412,655
1741,655
1943,655
2197,655
2343,655
2376,655
2641,655
3147,655
3215,655
57,656
57,657
1010,657
1412,657
2343,657
57,658
57,659
2197,659
57,660
57,661
337,661
679,661
961,661
1264,661
1330,661
2110,661
2183,661
2254,661
2523,661
2571,661
2603,661
2799,661
2873,661
57,662
1208,662
1244,662
1324,662
2334,662
2562,662
2908,662
3486,662
57,663
337,663
450,663
1412,663
2197,663
2343,663
2376,663
58,664
594,664
58,665
171,665
516,665
1718,665
2955,665
3101,665
3347,665
58,666
101,666
335,666
478,666
516,666
678,666
706,666
737,666
995,666
1345,666
1540,666
1633,666
1899,666
1929,666
2215,666
2261,666
2363,666
2389,666
2507,666
2731,666
2740,666
2777,666
2836,666
3074,666
3101,666
3247,666
3294,666
3347,666
3353,666
3442,666
58,667
2026,667
3294,667
58,668
77,668
107,668
147,668
171,668
269,668
340,668
381,668
404,668
680,668
941,668
946,668
994,668
997,668
1187,668
1245,668
1278,668
1313,668
1345,668
1352,668
1376,668
1403,668
1489,668
1499,668
1540,668
1722,668
1726,668
1752,668
1935,668
1982,668
2120,668
2123,668
2275,668
2393,668
2554,668
2585,668
2592,668
2640,668
2742,668
2785,668
2904,668
3003,668
3075,668
3101,668
3154,668
3162,668
3183,668
3202,668
3247,668
3329,668
3353,668
3419,668
3498,668
58,669
2026,669
3294,669
58,670
493,670
2836,670
3279,670
58,671
1403,671
59,672
467,672
1784,672
2161,672
2324,672
2941,672
2959,672
3055,672
59,673
69,673
249,673
544,673
745,673
1254,673
1323,673
1426,673
1440,673
1487,673
1666,673
1784,673
1997,673
2098,673
2230,673
2300,673
2388,673
2439,673
2865,673
2956,673
59,674
59,675
328,675
2113,675
2614,675
59,676
97,676
128,676
247,676
421,676
428,676
499,676
509,676
583,676
713,676
724,676
749,676
762,676
792,676
859,676
869,676
928,676
936,676
1036,676
1046,676
1048,676
1097,676
1124,676
1260,676
1382,676
1390,676
1413,676
1421,676
1453,676
1466,676
1477,676
1563,676
1571,676
1694,676
1751,676
2004,676
2054,676
2141,676
2418,676
2525,676
2709,676
2737,676
2818,676
2925,676
2955,676
3207,676
3303,676
3366,676
3413,676
3454,676
59,677
59,678
467,678
1784,678
2161,678
2324,678
2941,678
2959,678
3055,678
59,679
88,679
112,679
244,679
343,679
389,679
467,679
473,679
593,679
606,679
766,679
796,679
812,679
831,679
842,679
1307,679
1340,679
1463,679
1536,679
1584,679
1613,679
1621,679
1784,679
1810,679
1879,679
2081,679
2161,679
2211,679
2304,679
2318,679
2324,679
2351,679
2404,679
2941,679
2959,679
3055,679
3182,679
3284,679
3323,679
3371,679
59,680
221,680
415,680
1611,680
2013,680
2234,680
2966,680
3412,680
59,681
83,681
95,681
248,681
312,681
330,681
348,681
357,681
374,681
381,681
397,681
415,681
421,681
466,681
509,681
527,681
578,681
584,681
598,681
607,681
654,681
694,681
713,681
795,681
800,681
810,681
817,681
936,681
1005,681
1011,681
1067,681
1118,681
1172,681
1226,681
1260,681
1327,681
1413,681
1421,681
1439,681
1443,681
1512,681
1573,681
1589,681
1591,681
1655,681
1663,681
1726,681
1778,681
1784,681
1896,681
1934,681
1971,681
1987,681
2046,681
2054,681
2075,681
2088,681
2117,681
2122,681
2131,681
2158,681
2164,681
2282,681
2289,681
2359,681
2422,681
2525,681
2526,681
2536,681
2662,681
2691,681
2709,681
2735,681
2815,681
2881,681
3037,681
3040,681
3043,681
3081,681
3131,681
3146,681
3178,681
3239,681
3255,681
3287,681
3320,681
3324,681
3334,681
3365,681
3381,681
3405,681
3495,681
3497,681
59,682
546,682
700,682
2439,682
2832,682
2865,682
3327,682
59,683
159,683
633,683
1062,683
59,684
60,685
60,686
60,687
969,687
60,688
195,688
556,688
854,688
969,688
1111,688
1325,688
1993,688
2460,688
2559,688
3269,688
60,689
69,689
230,689
488,689
1532,689
1557,689
2150,689
2187,689
2580,689
2727,689
2789,689
3214,689
60,690
83,690
422,690
791,690
919,690
954,690
969,690
1410,690
1505,690
2046,690
2130,690
2364,690
2502,690
2559,690
2879,690
2918,690
2939,690
3054,690
3311,690
60,691
60,692
674,692
791,692
892,692
911,692
954,692
1014,692
1077,692
1229,692
1288,692
1316,692
1410,692
1458,692
1505,692
1578,692
1670,692
1753,692
1763,692
1778,692
1797,692
1836,692
1981,692
2046,692
2074,692
2087,692
2138,692
2154,692
2364,692
2502,692
2599,692
2895,692
2918,692
2919,692
2939,692
3218,692
3262,692
61,693
146,693
170,693
173,693
244,693
253,693
317,693
364,693
374,693
389,693
436,693
593,693
648,693
804,693
831,693
875,693
990,693
1255,693
1321,693
1340,693
1590,693
1613,693
1621,693
1725,693
1771,693
1832,693
1959,693
1968,693
2133,693
2177,693
2280,693
2337,693
2474,693
2552,693
2688,693
2699,693
2733,693
2791,693
2933,693
2987,693
3195,693
3337,693
3377,693
3416,693
3509,693
61,694
2181,694
2312,694
61,695
61,696
61,697
588,697
1579,697
1922,697
1960,697
2181,697
2312,697
2700,697
61,698
1732,698
62,699
62,700
293,700
1375,700
2090,700
2113,700
2837,700
3057,700
62,701
62,702
1523,702
62,703
63,704
129,704
187,704
543,704
607,704
712,704
1296,704
1506,704
1696,704
1764,704
1770,704
1881,704
2083,704
2193,704
2217,704
2453,704
2929,704
3071,704
3228,704
3314,704
3374,704
3387,704
3396,704
63,705
704,705
1969,705
2295,705
2823,705
63,706
1296,706
1506,706
2083,706
2217,706
63,707
63,708
2001,708
3226,708
63,709
712,709
1506,709
2083,709
2091,709
2156,709
2217,709
63,710
997,710
1278,710
1866,710
2017,710
2099,710
63,711
63,712
64,713
102,713
483,713
672,713
1235,713
2312,713
2555,713
3355,713
3425,713
64,714
109,714
399,714
482,714
485,714
528,714
604,714
701,714
714,714
748,714
1413,714
1508,714
1577,714
1772,714
1866,714
1966,714
2009,714
2205,714
2323,714
2978,714
3118,714
3132,714
3362,714
64,715
228,715
275,715
313,715
375,715
416,715
438,715
500,715
573,715
633,715
774,715
777,715
797,715
818,715
970,715
1015,715
1068,715
1098,715
1135,715
1249,715
1322,715
1330,715
1356,715
1414,715
1444,715
1463,715
1536,715
1552,715
1556,715
1581,715
1675,715
1734,715
1782,715
1794,715
1967,715
2072,715
2081,715
2131,715
2144,715
2191,715
2286,715
2318,715
2375,715
2411,715
2413,715
2442,715
2443,715
2520,715
2521,715
2580,715
2662,715
2757,715
2761,715
2766,715
2840,715
2843,715
2957,715
2989,715
3057,715
3134,715
3157,715
3222,715
3318,715
64,716
818,716
2142,716
64,717
64,718
64,719
588,719
671,719
1075,719
1675,719
1830,719
1965,719
2104,719
2206,719
2239,719
2651,719
2669,719
2788,719
3051,719
3435,719
65,720
2688,720
2942,720
65,721
136,721
421,721
569,721
773,721
945,721
956,721
1338,721
1532,721
1890,721
2344,721
2403,721
2645,721
2660,721
2696,721
2705,721
2834,721
2841,721
2985,721
3013,721
3251,721
65,722
65,723
1773,723
65,724
65,725
210,725
222,725
334,725
417,725
965,725
1534,725
1535,725
1608,725
1650,725
1838,725
2070,725
2139,725
2143,725
2214,725
2334,725
2580,725
2621,725
2752,725
3108,725
3340,725
65,726
268,726
795,726
1145,726
2020,726
2743,726
65,727
93,727
372,727
630,727
803,727
1094,727
1770,727
2725,727
2739,727
2819,727
2942,727
65,728
1127,728
1854,728
2050,728
2515,728
3085,728
65,729
210,729
977,729
2085,729
2835,729
66,730
479,730
1026,730
1999,730
2669,730
3125,730
66,731
1206,731
66,732
356,732
430,732
982,732
1353,732
2798,732
66,733
464,733
520,733
695,733
1206,733
2019,733
2203,733
2454,733
2973,733
3080,733
66,734
520,734
695,734
864,734
1206,734
1868,734
2019,734
2203,734
2856,734
3080,734
66,735
2029,735
66,736
145,736
219,736
756,736
839,736
1140,736
1305,736
1354,736
1585,736
2403,736
2647,736
2649,736
3298,736
66,737
66,738
66,739
70,739
181,739
192,739
224,739
276,739
280,739
352,739
464,739
543,739
622,739
803,739
830,739
834,739
883,739
918,739
1034,739
1070,739
1104,739
1134,739
1164,739
1194,739
1325,739
1356,739
1394,739
1454,739
1548,739
1626,739
1644,739
1702,739
1705,739
1755,739
1788,739
1796,739
2021,739
2030,739
2067,739
2213,739
2239,739
2335,739
2366,739
2383,739
2459,739
2511,739
2528,739
2561,739
2786,739
2944,739
2969,739
2973,739
2977,739
2986,739
3015,739
3035,739
3137,739
3185,739
3208,739
3215,739
3346,739
3359,739
3367,739
67,740
2264,740
2365,740
2967,740
67,741
481,741
641,741
701,741
1431,741
2131,741
2264,741
2365,741
2646,741
67,742
76,742
150,742
216,742
255,742
474,742
654,742
675,742
698,742
701,742
762,742
763,742
900,742
1069,742
1119,742
1219,742
1238,742
1250,742
1318,742
1430,742
1478,742
1566,742
1583,742
1613,742
1619,742
1629,742
1664,742
1823,742
2010,742
2011,742
2331,742
2362,742
2422,742
2445,742
2555,742
2625,742
2646,742
2698,742
2723,742
2771,742
2870,742
3146,742
3178,742
3205,742
3238,742
3264,742
3459,742
3508,742
3511,742
67,743
187,743
527,743
761,743
899,743
1508,743
2264,743
3507,743
67,744
701,744
1755,744
2380,744
67,745
483,745
564,745
2134,745
67,746
774,746
1356,746
67,747
78,747
150,747
216,747
447,747
510,747
683,747
698,747
811,747
862,747
906,747
1047,747
1092,747
1219,747
1313,747
1341,747
1431,747
1450,747
1604,747
1619,747
1823,747
1889,747
2194,747
2264,747
2331,747
2365,747
2380,747
2445,747
2536,747
2555,747
2646,747
2698,747
2771,747
2954,747
2967,747
2978,747
2980,747
3003,747
3048,747
3238,747
3255,747
3289,747
67,748
95,748
156,748
414,748
464,748
521,748
609,748
613,748
670,748
755,748
949,748
1023,748
1057,748
1171,748
1177,748
1216,748
1267,748
1406,748
1566,748
1570,748
1642,748
1707,748
1947,748
1954,748
2129,748
2162,748
2201,748
2380,748
2408,748
2471,748
2567,748
2616,748
2620,748
2690,748
3066,748
3493,748
68,749
1386,749
1903,749
68,750
521,750
709,750
720,750
1324,750
2441,750
2680,750
3282,750
68,751
68,752
68,753
2486,753
68,754
2868,754
68,755
68,756
68,757
68,758
92,758
116,758
165,758
306,758
570,758
599,758
728,758
1083,758
1100,758
1128,758
1339,758
1343,758
1386,758
1564,758
1646,758
1667,758
1721,758
1800,758
1834,758
1873,758
1988,758
2372,758
2407,758
2423,758
2440,758
2486,758
2582,758
2663,758
2839,758
2868,758
3020,758
3040,758
3117,758
3343,758
3348,758
3374,758
3459,758
3467,758
68,759
306,759
1339,759
1386,759
1667,759
1873,759
1903,759
2486,759
2663,759
2868,759
68,760
599,760
730,760
1113,760
1339,760
1386,760
1834,760
1873,760
1903,760
2486,760
2663,760
2868,760
68,761
68,762
265,762
320,762
323,762
324,762
346,762
411,762
575,762
617,762
653,762
758,762
888,762
1145,762
1165,762
1191,762
1203,762
1210,762
1367,762
1462,762
1568,762
1620,762
1659,762
1711,762
1739,762
1745,762
1815,762
1845,762
1898,762
1920,762
2080,762
2125,762
2152,762
2265,762
2288,762
2310,762
2448,762
2458,762
2492,762
2514,762
2531,762
2563,762
2626,762
2660,762
2696,762
2758,762
2848,762
3021,762
3098,762
3120,762
3127,762
3283,762
3304,762
3313,762
3360,762
3467,762
68,763
69,764
544,764
1440,764
1851,764
1867,764
69,765
69,766
69,767
85,767
136,767
225,767
249,767
265,767
307,767
320,767
346,767
544,767
653,767
758,767
